name,voices,interval,segment,step1,step2,one-voice-step,notes1,notes2,fermata
chor169.krn,tenor-soprano,7,73,0,1,True,G#-E,A-E,True
chor169.krn,tenor-soprano,0,79,2,7,True,F#-C#,B-B,False
chor169.krn,bass-soprano,0,20,2,7,True,E-B,A-A,True
chor169.krn,bass-soprano,7,21,2,7,True,A-A,E-B,True
chor169.krn,bass-soprano,7,84,1,5,True,F#-A,C#-G#,False
chor169.krn,bass-soprano,7,90,2,2,True,E-B,D-A,False
chor169.krn,bass-soprano,0,101,2,7,True,E-B,A-A,True
chor169.krn,tenor-alto,7,44,5,1,True,G#-B,A-E,True
chor169.krn,bass-alto,7,20,4,7,False,E-G#,A-E,True
chor169.krn,bass-alto,7,27,4,7,False,F#-A#,B-F#,False
chor169.krn,bass-alto,7,101,4,7,False,E-G#,A-E,True
chor169.krn,bass-tenor,0,5,1,5,True,E-G#,A-A,False
chor169.krn,bass-tenor,0,21,3,7,False,A-C#,E-E,True
chor169.krn,bass-tenor,7,52,0,1,True,G#-E,A-E,False
chor170.krn,alto-soprano,7,26,4,2,True,G-E,F-C,True
chor170.krn,bass-soprano,0,39,2,7,True,E-B,A-A,True
chor170.krn,bass-soprano,0,53,2,7,True,E-B,A-A,True
chor170.krn,tenor-alto,7,42,2,5,True,F#-E,B-F#,False
chor170.krn,bass-alto,0,16,1,0,True,A-G#,A-A,False
chor170.krn,bass-alto,7,18,7,2,True,A-A,G-D,False
chor170.krn,bass-alto,7,39,4,7,False,E-G#,A-E,True
chor170.krn,bass-tenor,7,16,2,0,True,A-D,A-E,False
chor170.krn,bass-tenor,0,37,7,2,True,D-A,E-E,False
chor170.krn,bass-tenor,7,53,4,7,False,E-G#,A-E,True
chor171.krn,alto-soprano,7,6,7,5,False,D-G,G-D,True
chor171.krn,alto-soprano,7,15,2,7,True,G-G,D-A,True
chor171.krn,tenor-soprano,0,37,5,2,True,Bb-G,C-C,True
chor171.krn,tenor-soprano,7,50,2,3,True,D-Bb,F-C,False
chor171.krn,tenor-soprano,7,54,4,2,True,F-D,Eb-Bb,True
chor171.krn,bass-soprano,0,5,3,0,True,G-Bb,G-G,True
chor171.krn,bass-soprano,0,30,2,7,True,F-C,Bb-Bb,True
chor171.krn,bass-soprano,0,36,3,0,True,G-Bb,G-G,True
chor171.krn,bass-soprano,0,48,2,7,True,C-G,F-F,True
chor171.krn,bass-soprano,7,61,1,0,True,D-Bb,D-A,False
chor171.krn,tenor-alto,7,14,0,2,True,D-G,C-G,False
chor171.krn,tenor-alto,7,37,5,2,True,Bb-D,C-G,True
chor171.krn,bass-alto,7,30,4,7,False,F-A,Bb-F,True
chor171.krn,bass-alto,7,36,5,0,True,G-G,G-D,True
chor171.krn,bass-alto,7,48,4,7,False,C-E,F-C,True
chor171.krn,bass-alto,0,49,7,2,True,F-C,G-G,True
chor171.krn,bass-tenor,7,49,5,2,True,F-A,G-D,True
chor172.krn,bass-soprano,7,38,2,7,True,Bb-Bb,F-C,False
chor172.krn,bass-soprano,0,53,2,7,True,G-D,C-C,True
chor172.krn,bass-alto,0,14,1,5,True,D-F#,G-G,True
chor172.krn,bass-alto,0,65,5,1,True,F#-D,G-G,False
chor172.krn,bass-tenor,7,11,3,2,True,D-Bb,C-G,False
chor172.krn,bass-tenor,0,12,7,2,True,C-G,D-D,False
chor172.krn,bass-tenor,7,53,4,7,False,G-B,C-G,True
chor172.krn,bass-tenor,0,54,5,0,True,C-G,C-C,True
chor173.krn,alto-soprano,7,38,2,4,True,Eb-C,G-D,True
chor173.krn,tenor-soprano,7,17,2,3,True,G-Eb,Bb-F,True
chor173.krn,tenor-soprano,0,38,2,7,True,G-C,D-D,True
chor173.krn,bass-soprano,0,16,4,0,True,Eb-G,Eb-Eb,True
chor173.krn,bass-soprano,7,17,2,7,True,Eb-Eb,Bb-F,True
chor173.krn,bass-soprano,0,30,2,7,True,F-C,Bb-Bb,True
chor173.krn,tenor-alto,7,22,3,5,False,F-D,Bb-F,True
chor173.krn,bass-alto,7,16,5,0,True,Eb-Eb,Eb-Bb,True
chor173.krn,bass-alto,0,18,1,5,True,Bb-D,Eb-Eb,False
chor173.krn,bass-alto,7,22,3,0,True,Bb-D,Bb-F,True
chor173.krn,bass-alto,7,31,3,0,True,Bb-D,Bb-F,True
chor173.krn,bass-tenor,0,3,2,7,True,Eb-Bb,Ab-Ab,False
chor173.krn,bass-tenor,0,17,3,7,False,Eb-G,Bb-Bb,True
chor173.krn,bass-tenor,7,21,7,2,True,C-C,Bb-F,True
chor173.krn,bass-tenor,0,22,5,0,True,Bb-F,Bb-Bb,True
chor173.krn,bass-tenor,7,30,4,7,False,F-A,Bb-F,True
chor174.krn,alto-soprano,7,38,2,7,True,G-G,D-A,True
chor174.krn,tenor-soprano,0,14,1,7,True,B-F,E-E,False
chor174.krn,tenor-soprano,0,28,5,2,True,Bb-G,C-C,True
chor174.krn,tenor-soprano,7,43,2,3,True,A-F,C-G,False
chor174.krn,bass-soprano,7,30,5,2,True,D-C,C-G,False
chor174.krn,bass-soprano,0,39,2,7,True,D-A,G-G,True
chor174.krn,bass-soprano,7,51,1,5,True,D-F,A-E,False
chor174.krn,bass-soprano,0,54,2,7,True,A-E,D-D,True
chor174.krn,bass-soprano,0,65,1,5,True,D-F#,G-G,True
chor174.krn,tenor-alto,7,28,5,2,True,Bb-D,C-G,True
chor174.krn,tenor-alto,7,37,0,2,True,D-G,C-G,False
chor174.krn,bass-alto,7,32,1,5,True,C-Eb,G-D,False
chor174.krn,bass-alto,0,41,1,7,True,G-C#,D-D,False
chor174.krn,bass-alto,0,45,1,5,True,C-E,F-F,False
chor174.krn,bass-alto,7,54,4,7,False,A-C#,D-A,True
chor174.krn,bass-alto,0,55,5,0,True,D-A,D-D,True
chor174.krn,bass-tenor,7,55,4,0,True,D-F,D-A,True
chor174.krn,bass-tenor,7,63,1,5,True,G-Bb,D-A,False
chor175.krn,bass-soprano,0,27,2,7,True,G-D,C-C,True
chor175.krn,bass-soprano,0,40,2,7,True,E-B,A-A,True
chor175.krn,bass-alto,7,27,4,7,False,G-B,C-G,True
chor175.krn,bass-alto,0,28,5,0,True,C-G,C-C,True
chor175.krn,bass-alto,0,41,7,10,False,A-C,G-G,True
chor175.krn,bass-tenor,7,28,3,0,True,C-E,C-G,True
chor175.krn,bass-tenor,7,41,5,10,False,A-A,G-D,True
chor175.krn,bass-tenor,7,54,4,7,False,G-B,C-G,True
chor176.krn,tenor-soprano,7,66,2,5,True,G-F,C-G,False
chor176.krn,tenor-soprano,0,70,1,1,True,Bb-Bb,A-A,False
chor176.krn,bass-soprano,7,33,1,5,True,G-Bb,D-A,False
chor176.krn,tenor-alto,7,11,2,5,True,G-F,C-G,False
chor176.krn,tenor-alto,7,20,3,5,False,G-E,C-G,False
chor176.krn,tenor-alto,7,43,2,4,True,F-D,A-E,False
chor176.krn,bass-alto,0,42,1,5,True,A-C#,D-D,True
chor176.krn,bass-alto,7,43,2,7,True,D-D,A-E,False
chor176.krn,bass-alto,7,68,3,2,True,A-F,G-D,False
chor176.krn,bass-tenor,7,18,7,2,True,D-D,C-G,True
chor176.krn,bass-tenor,0,43,4,7,False,D-F,A-A,False
chor177.krn,alto-soprano,7,41,2,1,True,D#-A,E-B,True
chor177.krn,tenor-soprano,7,36,3,2,True,C#-A,B-F#,False
chor177.krn,bass-soprano,0,29,2,7,True,E-B,A-A,True
chor177.krn,bass-soprano,0,58,2,7,True,E-B,A-A,True
chor177.krn,tenor-alto,7,10,2,5,True,D-F#,A-E,False
chor177.krn,bass-alto,7,12,2,5,True,D-F#,A-E,True
chor177.krn,bass-alto,0,45,5,2,True,E-C#,F#-F#,False
chor177.krn,bass-tenor,7,29,4,7,False,E-G#,A-E,True
chor177.krn,bass-tenor,7,58,4,7,False,E-G#,A-E,True
chor178.krn,alto-soprano,7,15,5,1,True,F#-A,G-D,True
chor178.krn,alto-soprano,7,30,3,1,True,Eb-C,D-A,False
chor178.krn,alto-soprano,7,39,7,5,False,F-Bb,Bb-F,True
chor178.krn,bass-soprano,0,27,1,5,True,A-C#,D-D,True
chor178.krn,bass-soprano,0,38,1,5,True,F-A,Bb-Bb,True
chor178.krn,bass-soprano,7,39,7,0,True,Bb-Bb,Bb-F,True
chor178.krn,tenor-alto,7,25,1,5,True,D-F,A-E,False
chor178.krn,bass-alto,0,39,5,0,True,Bb-F,Bb-Bb,True
chor178.krn,bass-tenor,0,11,2,9,True,G-C,Bb-Bb,False
chor178.krn,bass-tenor,7,37,2,0,True,F-D,F-C,False
chor178.krn,bass-tenor,0,46,2,7,True,G-D,C-C,False
chor179.krn,alto-soprano,7,35,5,1,True,G-Bb,Ab-Eb,False
chor179.krn,tenor-soprano,7,3,3,5,False,Bb-G,Eb-Bb,False
chor179.krn,tenor-soprano,0,17,5,1,True,D-Bb,Eb-Eb,False
chor179.krn,tenor-soprano,0,46,7,3,False,G-Eb,Bb-Bb,True
chor179.krn,tenor-soprano,7,53,2,5,True,Eb-G,Bb-F,False
chor179.krn,tenor-soprano,0,56,7,3,False,G-Eb,Bb-Bb,True
chor179.krn,tenor-soprano,7,67,2,3,True,G-Eb,Bb-F,True
chor179.krn,tenor-soprano,7,73,3,5,False,Bb-G,Eb-Bb,True
chor179.krn,bass-soprano,0,14,2,7,True,F-C,Bb-Bb,True
chor179.krn,bass-soprano,7,30,2,5,True,Bb-D,F-C,False
chor179.krn,bass-soprano,0,32,2,7,True,F-C,Bb-Bb,True
chor179.krn,bass-soprano,7,44,2,7,True,F-G,Bb-F,False
chor179.krn,bass-soprano,7,67,2,7,True,Eb-Eb,Bb-F,True
chor179.krn,bass-soprano,7,73,3,0,True,Eb-G,Eb-Bb,True
chor179.krn,bass-soprano,7,98,2,7,True,F-G,Bb-F,False
chor179.krn,tenor-alto,7,9,2,5,True,Eb-G,Bb-F,False
chor179.krn,tenor-alto,7,17,5,1,True,D-F,Eb-Bb,False
chor179.krn,tenor-alto,7,23,2,5,True,Bb-Ab,Eb-Bb,False
chor179.krn,tenor-alto,7,46,7,3,False,G-Bb,Bb-F,True
chor179.krn,tenor-alto,7,90,2,5,True,Bb-Ab,Eb-Bb,False
chor179.krn,bass-alto,7,23,2,0,True,Eb-Ab,Eb-Bb,False
chor179.krn,bass-alto,7,32,4,7,False,F-A,Bb-F,True
chor179.krn,bass-alto,7,56,2,7,True,C-C,G-D,True
chor179.krn,bass-alto,7,85,1,10,True,Bb-Ab,C-G,True
chor179.krn,bass-tenor,7,9,5,2,True,F-Eb,Eb-Bb,False
chor179.krn,bass-tenor,7,21,5,2,True,F-Eb,Eb-Bb,False
chor179.krn,bass-tenor,0,23,5,0,True,Eb-Bb,Eb-Eb,False
chor179.krn,bass-tenor,0,33,1,5,True,Bb-D,Eb-Eb,True
chor179.krn,bass-tenor,0,47,5,1,True,D-Bb,Eb-Eb,False
chor179.krn,bass-tenor,0,67,3,7,False,Eb-G,Bb-Bb,True
chor179.krn,bass-tenor,0,73,5,0,True,Eb-Bb,Eb-Eb,True
chor180.krn,alto-soprano,0,13,4,9,False,C-F,A-A,True
chor180.krn,tenor-soprano,7,25,5,4,False,C#-A,A-E,True
chor180.krn,bass-soprano,0,12,2,7,True,C-G,F-F,True
chor180.krn,bass-soprano,0,24,2,7,True,E-B,A-A,True
chor180.krn,bass-alto,7,12,4,7,False,C-E,F-C,True
chor180.krn,bass-alto,7,24,4,7,False,E-G#,A-E,True
chor180.krn,bass-alto,0,38,1,5,True,A-C#,D-D,True
chor181.krn,tenor-soprano,7,27,4,5,False,B-G,E-B,True
chor181.krn,tenor-soprano,7,47,2,5,True,G-B,D-A,False
chor181.krn,tenor-soprano,7,56,7,9,False,G-E,E-B,True
chor181.krn,bass-soprano,0,14,2,7,True,D-A,G-G,True
chor181.krn,bass-soprano,0,55,2,7,True,B-F#,E-E,True
chor181.krn,bass-soprano,7,56,7,0,True,E-E,E-B,True
chor181.krn,tenor-alto,7,2,1,5,True,E-G,B-F#,False
chor181.krn,tenor-alto,7,25,1,5,True,E-G,B-F#,False
chor181.krn,tenor-alto,7,33,1,5,True,E-G,B-F#,False
chor181.krn,tenor-alto,7,57,1,5,True,E-G,B-F#,False
chor181.krn,tenor-alto,7,61,4,2,True,F#-D#,E-B,False
chor181.krn,bass-alto,7,14,4,7,False,D-F#,G-D,True
chor181.krn,bass-alto,0,15,5,0,True,G-D,G-G,True
chor181.krn,bass-alto,7,20,1,5,True,E-G,B-F#,False
chor181.krn,bass-tenor,0,3,5,1,True,D#-B,E-E,False
chor181.krn,bass-tenor,7,15,3,0,True,G-B,G-D,True
chor181.krn,bass-tenor,0,22,2,5,True,B-D,E-E,False
chor181.krn,bass-tenor,0,56,9,0,True,E-G,E-E,True
chor182.krn,alto-soprano,0,44,1,6,True,Eb-Bb,A-A,False
chor182.krn,alto-soprano,7,58,1,5,True,G-Bb,D-A,False
chor182.krn,tenor-soprano,0,49,5,1,True,B-G,C-C,False
chor182.krn,bass-soprano,0,31,2,7,True,F-C,Bb-Bb,True
chor182.krn,bass-soprano,0,46,2,7,True,D-A,G-G,True
chor182.krn,bass-soprano,0,77,2,7,True,D-A,G-G,True
chor182.krn,tenor-alto,7,38,7,2,True,G-G,F-C,False
chor182.krn,tenor-alto,7,49,5,1,True,B-D,C-G,False
chor182.krn,bass-alto,0,3,5,0,True,G-D,G-G,False
chor182.krn,bass-alto,0,15,2,7,True,G-D,C-C,True
chor182.krn,bass-alto,7,31,4,7,False,F-A,Bb-F,True
chor182.krn,bass-alto,7,55,1,5,True,C-Eb,G-D,False
chor182.krn,bass-alto,0,57,1,0,True,G-F#,G-G,False
chor182.krn,bass-alto,0,61,1,5,True,A-C#,D-D,True
chor182.krn,bass-alto,7,77,4,7,False,D-F#,G-D,True
chor182.krn,bass-tenor,7,3,2,0,True,G-C,G-D,False
chor182.krn,bass-tenor,7,53,7,2,True,D-D,C-G,False
chor182.krn,bass-tenor,0,60,1,7,True,E-Bb,A-A,False
chor182.krn,bass-tenor,0,62,1,8,True,D-A,Bb-Bb,True
chor183.krn,alto-soprano,7,18,2,1,True,C#-G,D-A,False
chor183.krn,alto-soprano,7,24,2,5,True,G-B,D-A,False
chor183.krn,tenor-soprano,0,7,5,1,True,F#-D,G-G,False
chor183.krn,tenor-soprano,0,41,5,1,True,C#-A,D-D,False
chor183.krn,tenor-soprano,7,69,7,2,True,A-A,G-D,False
chor183.krn,bass-soprano,0,15,2,7,True,D-A,G-G,True
chor183.krn,bass-soprano,0,48,1,5,True,A-C#,D-D,True
chor183.krn,bass-soprano,7,62,2,5,True,G-B,D-A,False
chor183.krn,bass-soprano,0,80,2,7,True,D-A,G-G,True
chor183.krn,tenor-alto,7,7,5,1,True,F#-A,G-D,False
chor183.krn,tenor-alto,7,41,5,1,True,C#-E,D-A,False
chor183.krn,bass-alto,7,10,7,2,True,A-A,G-D,False
chor183.krn,bass-alto,7,20,1,5,True,D-F,A-E,False
chor183.krn,bass-alto,7,31,3,0,True,G-B,G-D,True
chor183.krn,bass-alto,7,80,4,7,False,D-F#,G-D,True
chor183.krn,bass-tenor,7,15,4,7,False,D-F#,G-D,True
chor183.krn,bass-tenor,7,30,7,2,True,A-A,G-D,True
chor183.krn,bass-tenor,0,45,5,2,True,G-E,A-A,False
chor183.krn,bass-tenor,0,73,2,7,True,E-B,A-A,False
chor184.krn,alto-soprano,7,55,2,5,True,C-Bb,F-C,False
chor184.krn,bass-soprano,7,10,1,5,True,A-C,E-B,False
chor184.krn,bass-soprano,0,27,2,7,True,A-E,D-D,True
chor184.krn,bass-soprano,7,34,5,2,True,A-G,G-D,False
chor184.krn,bass-soprano,7,48,1,5,True,A-C,E-B,False
chor184.krn,bass-soprano,0,50,2,7,True,E-B,A-A,True
chor184.krn,bass-soprano,7,61,1,5,True,D-F,A-E,False
chor184.krn,bass-soprano,0,74,2,7,True,A-E,D-D,True
chor184.krn,tenor-alto,7,13,3,5,False,E-C#,A-E,True
chor184.krn,tenor-alto,7,53,4,2,True,G-E,F-C,False
chor184.krn,bass-alto,7,27,4,7,False,A-C#,D-A,True
chor184.krn,bass-alto,0,36,1,7,True,G-C#,D-D,False
chor184.krn,bass-alto,0,51,2,5,True,A-C,D-D,True
chor184.krn,bass-alto,7,74,4,7,False,A-C#,D-A,True
chor184.krn,bass-tenor,7,25,6,1,True,Bb-Bb,A-E,False
chor184.krn,bass-tenor,7,50,4,7,False,E-G#,A-E,True
chor184.krn,bass-tenor,0,57,7,2,True,Bb-F,C-C,False
chor185.krn,alto-soprano,7,51,1,5,True,D-F,A-E,False
chor185.krn,tenor-soprano,7,9,2,7,True,F-F,C-G,False
chor185.krn,tenor-soprano,7,48,3,5,False,E-C#,A-E,True
chor185.krn,bass-soprano,0,62,2,7,True,A-E,D-D,True
chor185.krn,bass-alto,0,17,3,10,False,A-E,G-G,True
chor185.krn,bass-alto,7,62,4,7,False,A-C#,D-A,True
chor185.krn,bass-tenor,7,14,2,7,True,A-A,E-B,False
chor185.krn,bass-tenor,7,17,2,10,True,A-C,G-D,True
chor185.krn,bass-tenor,0,31,2,5,True,E-G,A-A,False
chor186.krn,tenor-soprano,7,21,5,4,False,A-F,F-C,True
chor186.krn,tenor-soprano,0,43,7,4,False,F-D,A-A,True
chor186.krn,tenor-soprano,7,48,3,1,True,Bb-G,A-E,True
chor186.krn,bass-soprano,0,20,2,7,True,C-G,F-F,True
chor186.krn,bass-soprano,0,42,2,7,True,A-E,D-D,True
chor186.krn,bass-soprano,0,77,2,7,True,A-E,D-D,True
chor186.krn,tenor-alto,7,43,7,4,False,F-A,A-E,True
chor186.krn,bass-alto,7,20,4,7,False,C-E,F-C,True
chor186.krn,bass-alto,7,42,4,7,False,A-C#,D-A,True
chor186.krn,bass-alto,0,58,2,9,True,F-C,D-D,False
chor186.krn,bass-alto,7,77,4,7,False,A-C#,D-A,True
chor186.krn,bass-tenor,0,18,5,2,True,Bb-G,C-C,False
chor186.krn,bass-tenor,0,63,2,5,True,G-Bb,C-C,False
chor187.krn,alto-soprano,7,14,2,7,True,C-C,G-D,False
chor187.krn,tenor-soprano,0,12,5,1,True,B-G,C-C,False
chor187.krn,bass-soprano,7,4,2,5,True,F-A,C-G,False
chor187.krn,bass-alto,0,30,1,7,True,C-F#,G-G,True
chor187.krn,bass-alto,7,54,2,5,True,C-E,G-D,True
chor187.krn,bass-tenor,0,44,2,7,True,E-B,A-A,False
chor188.krn,alto-soprano,7,48,5,1,True,E-G,F-C,True
chor188.krn,bass-soprano,0,28,2,7,True,F-C,Bb-Bb,True
chor188.krn,bass-soprano,7,46,2,5,True,F-A,C-G,True
chor188.krn,bass-alto,0,10,1,5,True,C-E,F-F,False
chor188.krn,bass-alto,7,28,4,7,False,F-A,Bb-F,True
chor188.krn,bass-alto,0,45,1,5,True,C-E,F-F,False
chor188.krn,bass-alto,0,56,1,5,True,C-E,F-F,False
chor188.krn,bass-tenor,0,9,2,5,True,G-Bb,C-C,False
chor188.krn,bass-tenor,0,51,5,1,True,E-C,F-F,False
chor188.krn,bass-tenor,0,54,2,7,True,G-D,C-C,False
chor189.krn,tenor-alto,7,7,2,2,True,E-B,D-A,False
chor189.krn,tenor-alto,7,51,1,5,True,F#-A,C#-G#,False
chor189.krn,bass-tenor,0,40,5,2,True,D-B,E-E,False
chor189.krn,bass-tenor,0,43,2,7,True,F#-C#,B-B,True
chor190.krn,tenor-alto,7,48,2,7,True,D-D,A-E,False
chor190.krn,tenor-alto,7,54,7,5,False,G-C,C-G,True
chor190.krn,bass-alto,7,62,1,10,True,G-F,A-E,False
chor190.krn,bass-alto,7,68,4,11,False,E-E,F-C,True
chor191.krn,alto-soprano,7,18,0,9,True,C-E,A-E,True
chor191.krn,alto-soprano,7,39,1,3,True,G-C,E-B,False
chor191.krn,alto-soprano,7,49,5,2,True,C-E,D-A,False
chor191.krn,tenor-soprano,0,49,5,2,True,G-E,A-A,False
chor191.krn,bass-soprano,0,2,5,0,True,A-E,A-A,False
chor191.krn,bass-soprano,7,18,0,0,True,A-E,A-E,True
chor191.krn,bass-soprano,0,23,1,5,True,G-B,C-C,True
chor191.krn,bass-soprano,0,56,1,5,True,E-G#,A-A,True
chor191.krn,tenor-alto,7,36,4,2,True,A-F#,G-D,True
chor191.krn,tenor-alto,7,47,2,4,True,B-E,G-D,True
chor191.krn,bass-alto,7,2,4,0,True,A-C,A-E,False
chor191.krn,bass-alto,0,18,9,0,True,A-C,A-A,True
chor191.krn,bass-alto,7,36,4,7,False,D-F#,G-D,True
chor191.krn,bass-alto,0,37,5,0,True,G-D,G-G,True
chor191.krn,bass-tenor,7,9,5,1,True,D#-F#,E-B,True
chor191.krn,bass-tenor,0,17,5,1,True,G#-E,A-A,True
chor191.krn,bass-tenor,7,22,2,0,True,G-E,G-D,False
chor191.krn,bass-tenor,0,36,2,7,True,D-A,G-G,True
chor191.krn,bass-tenor,7,37,7,0,True,G-G,G-D,True
chor191.krn,bass-tenor,7,39,5,4,False,E-C,C-G,False
chor192.krn,tenor-soprano,7,11,2,7,True,Bb-Bb,F-C,False
chor192.krn,tenor-soprano,7,18,7,2,True,D-D,C-G,False
chor192.krn,bass-soprano,0,49,2,7,True,F-C,Bb-Bb,True
chor192.krn,tenor-alto,7,6,4,2,True,C-A,Bb-F,False
chor192.krn,tenor-alto,7,14,5,7,False,F-Bb,Bb-F,False
chor192.krn,tenor-alto,7,41,3,2,True,D-Bb,C-G,False
chor192.krn,bass-alto,0,29,1,5,True,C-E,F-F,False
chor192.krn,bass-alto,0,44,1,5,True,F-A,Bb-Bb,False
chor192.krn,bass-alto,7,49,4,7,False,F-A,Bb-F,True
chor192.krn,bass-tenor,0,24,2,5,True,G-Bb,C-C,False
chor192.krn,bass-tenor,0,35,2,5,True,C-Eb,F-F,False
chor193.krn,alto-soprano,7,8,7,5,False,E-A,A-E,True
chor193.krn,alto-soprano,7,24,7,3,False,E-G,G-D,True
chor193.krn,tenor-soprano,0,24,7,2,True,C-G,D-D,True
chor193.krn,bass-soprano,0,7,2,7,True,E-B,A-A,True
chor193.krn,bass-soprano,7,8,7,0,True,A-A,A-E,True
chor193.krn,tenor-alto,7,12,4,2,True,B-G#,A-E,False
chor193.krn,bass-alto,7,7,4,7,False,E-G#,A-E,True
chor193.krn,bass-alto,0,8,5,0,True,A-E,A-A,True
chor193.krn,bass-tenor,7,3,2,0,True,A-D,A-E,False
chor194.krn,alto-soprano,7,19,7,5,False,A-D,D-A,True
chor194.krn,alto-soprano,7,46,2,3,True,G-C#,E-B,False
chor194.krn,tenor-soprano,0,19,7,3,False,F#-D,A-A,True
chor194.krn,tenor-soprano,0,39,5,2,True,A-F#,B-B,True
chor194.krn,bass-soprano,7,27,0,4,True,B-D,G-D,False
chor194.krn,bass-soprano,7,42,2,7,True,B-B,F#-C#,False
chor194.krn,tenor-alto,7,39,4,2,True,A-D,B-F#,True
chor194.krn,tenor-alto,7,44,4,2,True,C#-A#,B-F#,True
chor194.krn,bass-alto,0,9,1,5,True,C#-E#,F#-F#,False
chor194.krn,bass-alto,7,26,1,5,True,E-G,B-F#,False
chor194.krn,bass-tenor,0,34,7,2,True,C#-F#,B-B,True
chor194.krn,bass-tenor,0,51,5,2,True,D-B,E-E,False
chor195.krn,alto-soprano,7,13,3,2,True,F#-D,E-B,False
chor195.krn,tenor-soprano,0,7,7,1,True,G#-D,A-A,False
chor195.krn,tenor-soprano,0,38,7,3,False,F#-D,A-A,True
chor195.krn,bass-soprano,0,14,2,7,True,E-B,A-A,True
chor195.krn,bass-soprano,0,27,2,7,True,E-B,A-A,True
chor195.krn,bass-soprano,7,34,2,5,True,D-F#,A-E,False
chor195.krn,bass-soprano,0,66,2,7,True,A-E,D-D,True
chor195.krn,bass-soprano,7,69,1,5,True,B-D,F#-C#,False
chor195.krn,bass-soprano,0,83,2,7,True,A-E,D-D,True
chor195.krn,tenor-alto,7,38,7,3,False,F#-A,A-E,True
chor195.krn,bass-alto,7,7,2,7,True,B-B,F#-C#,False
chor195.krn,bass-alto,0,16,1,5,True,D-F#,G-G,False
chor195.krn,bass-alto,7,27,4,7,False,E-G#,A-E,True
chor195.krn,bass-alto,7,66,4,7,False,A-C#,D-A,True
chor195.krn,bass-alto,7,83,4,7,False,A-C#,D-A,True
chor195.krn,bass-tenor,0,15,1,5,True,A-C#,D-D,True
chor196.krn,alto-soprano,7,14,2,4,True,Eb-C,G-D,True
chor196.krn,alto-soprano,7,62,7,3,False,C-Eb,Eb-Bb,False
chor196.krn,tenor-soprano,0,14,2,7,True,G-C,D-D,True
chor196.krn,tenor-soprano,0,30,5,1,True,B-G,C-C,False
chor196.krn,tenor-soprano,0,56,2,7,True,C-G,F-F,False
chor196.krn,tenor-soprano,0,62,7,2,True,Ab-Eb,Bb-Bb,False
chor196.krn,bass-soprano,0,41,1,5,True,G-B,C-C,True
chor196.krn,bass-soprano,0,72,1,5,True,Bb-D,Eb-Eb,True
chor196.krn,bass-soprano,0,88,1,5,True,G-B,C-C,True
chor196.krn,tenor-alto,7,30,5,1,True,B-D,C-G,False
chor196.krn,tenor-alto,0,39,1,7,True,D-Ab,G-G,False
chor196.krn,bass-alto,0,39,1,0,True,G-Ab,G-G,False
chor196.krn,bass-tenor,7,13,7,2,True,D-D,C-G,True
chor196.krn,bass-tenor,0,39,7,0,True,G-D,G-G,False
chor197.krn,alto-soprano,7,54,2,1,True,C#-G,D-A,False
chor197.krn,alto-soprano,7,130,2,5,True,A-G,D-A,False
chor197.krn,tenor-soprano,7,78,7,8,False,F#-D,D-A,True
chor197.krn,tenor-soprano,0,152,0,3,True,F#-A,A-A,True
chor197.krn,tenor-soprano,0,171,2,7,True,A-E,D-D,True
chor197.krn,tenor-soprano,7,208,2,7,True,D-D,A-E,False
chor197.krn,bass-soprano,7,78,7,0,True,D-D,D-A,True
chor197.krn,bass-soprano,7,162,2,0,True,C-A,C-G,False
chor197.krn,tenor-alto,7,18,1,5,True,D-F,A-E,True
chor197.krn,tenor-alto,7,48,1,3,True,C-F,A-E,True
chor197.krn,tenor-alto,7,82,5,1,True,B-D,C-G,False
chor197.krn,tenor-alto,7,127,5,2,True,E-D,D-A,False
chor197.krn,tenor-alto,7,152,2,3,True,F#-D,A-E,True
chor197.krn,bass-alto,0,148,4,7,False,G-Bb,D-D,True
chor197.krn,bass-alto,0,168,2,0,True,D-E,D-D,False
chor197.krn,bass-alto,7,186,2,5,True,A-G,D-A,False
chor197.krn,bass-tenor,7,65,1,5,True,D-F,A-E,True
chor197.krn,bass-tenor,0,70,1,5,True,D-F#,G-G,False
chor197.krn,bass-tenor,0,78,8,0,True,D-F#,D-D,True
chor197.krn,bass-tenor,7,135,5,0,True,A-A,A-E,False
chor197.krn,bass-tenor,0,160,7,2,True,Bb-F,C-C,False
chor197.krn,bass-tenor,0,173,7,2,True,G-D,A-A,True
chor197.krn,bass-tenor,0,189,1,5,True,C-E,F-F,True
chor198.krn,tenor-soprano,0,69,5,2,True,F-D,G-G,True
chor198.krn,tenor-soprano,7,109,2,5,True,G-F,C-G,False
chor198.krn,bass-soprano,7,40,1,5,True,D-F,A-E,True
chor198.krn,bass-soprano,7,65,1,5,True,D-F,A-E,False
chor198.krn,bass-soprano,0,68,2,7,True,A-E,D-D,True
chor198.krn,tenor-alto,7,3,2,5,True,B-A,E-B,False
chor198.krn,tenor-alto,7,36,1,5,True,D-F,A-E,False
chor198.krn,bass-alto,0,5,1,5,True,E-G#,A-A,False
chor198.krn,bass-alto,7,54,1,4,True,A-C#,F-C,True
chor198.krn,bass-alto,0,79,2,5,True,D-F,G-G,False
chor198.krn,bass-tenor,0,12,2,0,True,A-B,A-A,False
chor199.krn,tenor-soprano,7,17,2,7,True,F-F,C-G,True
